arrival_date,year,month,state,district,market,commodity,crop,season,demand,min_price,max_price,modal_price,price_unit,source,source_url
2025-04-01,2025,4,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,3716,5340,4528,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-05-01,2025,5,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,4124,4828,4476,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-06-01,2025,6,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,4247,5665,4956,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-07-01,2025,7,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,3726,4776,4251,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-08-01,2025,8,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,4465,5707,5086,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-09-01,2025,9,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,4014,5502,4758,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-10-01,2025,10,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,4006,4910,4458,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-11-01,2025,11,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,4062,4958,4510,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2025-12-01,2025,12,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,4017,5335,4676,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-01-01,2026,1,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,3485,4831,4158,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-02-01,2026,2,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,3942,5078,4510,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-03-01,2026,3,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,3897,5261,4579,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-04-01,2026,4,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,3499,4959,4229,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2026-05-01,2026,5,Gujarat,Ahmedabad,Ahmedabad,Pineapple,pineapple,Annual,medium,4553,5263,4908,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-01-01,2016,1,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1780,2124,1952,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-02-01,2016,2,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1919,2279,2099,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-03-01,2016,3,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2166,2648,2407,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-04-01,2016,4,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1739,2321,2030,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-05-01,2016,5,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1963,2427,2195,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-06-01,2016,6,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1651,2237,1944,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-07-01,2016,7,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1913,2229,2071,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-08-01,2016,8,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1752,2506,2129,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-09-01,2016,9,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1811,2099,1955,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-10-01,2016,10,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1747,2093,1920,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-11-01,2016,11,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1597,2101,1849,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2016-12-01,2016,12,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2049,2401,2225,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-01-01,2017,1,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1865,2489,2177,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-02-01,2017,2,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1861,2469,2165,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-03-01,2017,3,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2034,2374,2204,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-04-01,2017,4,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1932,2348,2140,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-05-01,2017,5,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1782,2332,2057,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-06-01,2017,6,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1689,2317,2003,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-07-01,2017,7,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1706,2404,2055,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-08-01,2017,8,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2013,2395,2204,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-09-01,2017,9,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1931,2361,2146,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-10-01,2017,10,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1853,2193,2023,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-11-01,2017,11,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1840,2138,1989,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2017-12-01,2017,12,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1919,2655,2287,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-01-01,2018,1,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2013,2739,2376,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-02-01,2018,2,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1897,2455,2176,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-03-01,2018,3,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2344,2746,2545,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-04-01,2018,4,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2037,2657,2347,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-05-01,2018,5,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2020,2504,2262,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-06-01,2018,6,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1983,2493,2238,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-07-01,2018,7,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1928,2460,2194,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-08-01,2018,8,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1800,2564,2182,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-09-01,2018,9,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1887,2635,2261,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-10-01,2018,10,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1901,2301,2101,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-11-01,2018,11,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1919,2533,2226,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2018-12-01,2018,12,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1827,2457,2142,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-01-01,2019,1,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1902,2436,2169,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-02-01,2019,2,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2256,3080,2668,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-03-01,2019,3,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2231,3089,2660,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-04-01,2019,4,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1997,2343,2170,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-05-01,2019,5,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2033,2703,2368,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-06-01,2019,6,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1857,2611,2234,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-07-01,2019,7,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1852,2414,2133,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-08-01,2019,8,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2150,2702,2426,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-09-01,2019,9,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1944,2560,2252,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-10-01,2019,10,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1913,2547,2230,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-11-01,2019,11,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2178,2910,2544,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2019-12-01,2019,12,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2301,2851,2576,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-01-01,2020,1,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2123,2741,2432,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-02-01,2020,2,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2258,2694,2476,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-03-01,2020,3,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2157,2741,2449,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-04-01,2020,4,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2241,2773,2507,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-05-01,2020,5,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2516,3056,2786,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-06-01,2020,6,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2000,2796,2398,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-07-01,2020,7,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1955,2731,2343,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-08-01,2020,8,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1814,2608,2211,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-09-01,2020,9,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1818,2530,2174,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-10-01,2020,10,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2032,2492,2262,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-11-01,2020,11,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2153,2545,2349,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2020-12-01,2020,12,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1894,2666,2280,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-01-01,2021,1,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,1994,2480,2237,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-02-01,2021,2,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2572,3378,2975,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
2021-03-01,2021,3,Punjab,Ludhiana,Ludhiana,Guava,guava,Annual,medium,2097,2893,2495,INR/quintal,FarmSense mandi price archive,https://api.data.gov.in/resource/current-daily-price-various-commodities-various-markets-mandi
